0,81,162
123192,83192,3
83188,83190,4
83190,83192,4
101084,119835,5
119835,101089,5
101084,101086,3
101086,101087,3
97177,119506,3
119506,97181,3
97177,97179,4
97179,97181,4
27734,125160,3
125160,27738,3
27734,27736,4
27736,27738,4
118224,125592,3
125592,46856,3
118224,118226,3
118226,46856,3
70584,123026,2
123026,70589,2
70584,70587,5
70587,70589,5
119736,124515,6
124515,98296,6
119736,98289,1
111922,111943,41
111943,111963,41
13618,13691,146
13691,13764,146
34665,34670,9
34670,34674,9
55712,55714,1
55712,55713,2
55713,55714,2
27607,27612,9
27612,27616,9
7316,7327,22
7327,7338,22
110283,110284,2
110284,110285,2
106376,106417,81
106417,106457,81
4165,121612,4
121612,4167,4
4165,4166,2
4166,4167,2
114946,114948,4
114948,114950,4
57980,118472,2
118472,118473,2
57980,57982,3
57982,57983,3
33782,125381,3
125381,33788,3
33782,33783,2
33783,33784,2
5677,121820,3
121820,5681,3
5677,5679,4
5679,5681,4
18154,122384,2
122384,18158,2
18154,18156,4
18156,18158,4
38445,38480,69
38480,38514,69
34538,34567,57
34567,34595,57
104737,104740,5
104740,104742,5
84446,119134,4
119134,84451,4
84446,84449,5
84449,84451,5
105493,124641,4
124641,105495,4
105493,105494,2
105494,105495,2
56341,56371,59
56371,56400,59
114063,124803,3
124803,114065,3
114063,114064,2
114064,114065,2
110156,110199,86
110199,110242,86
36806,36808,3
36808,36809,3
45376,45377,1
5550,5551,2
5551,5552,2
26597,26601,7
26601,26604,7
35167,35170,6
35170,35173,6
35923,35924,1
32016,32055,78
32055,32094,78
20295,20298,5
20298,20300,5
36679,36686,14
36686,36693,14
45249,45250,2
45250,45251,2
90494,119311,4
119311,90496,4
90494,90495,2
90495,90496,2
29621,29622,1
99820,119809,4
119809,99824,4
99820,99822,4
99822,99824,4
85704,85706,3
85706,85707,3
45122,125543,4
125543,45125,4
45122,45124,3
45124,45125,3
106751,106768,33
106768,106784,33
58355,118479,2
118479,58357,2
58355,58356,2
58356,58357,2
30250,30267,34
30267,30284,34
91879,91894,29
91894,91908,29
96542,96560,35
96560,96577,35
93391,121205,1
93391,93392,2
93392,93393,2
118345,123989,3
123989,123990,3
118345,118347,3
118347,51627,3
32518,32519,2
32519,32520,2
94147,94155,16
94155,94163,16
110531,110537,12
110537,110543,12
41844,122757,2
122757,41846,2
41844,41845,2
41845,41846,2
21553,120321,5
120321,21557,5
21553,21555,4
21555,21557,4
108892,108893,1
104985,105009,48
105009,105033,48
121369,121370,2
121370,101131,2
31635,31638,5
31638,31640,5
27728,120475,4
120475,27731,4
27728,27730,3
27730,27731,3
56589,118457,3
118457,56592,3
56589,56591,3
56591,56592,3
94020,94021,1
99439,121356,5
121356,99442,5
99439,99441,3
99441,99442,3
95532,119449,5
119449,95537,5
95532,95535,5
95535,95537,5
91625,91627,4
91627,91629,4
120486,125203,3
125203,29071,3
120486,120487,2
120487,29068,2
67427,120884,4
120884,67430,4
67427,67429,3
67429,67430,3
75997,75999,4
75999,76001,4
39322,39330,16
39330,39338,16
27601,27603,3
27603,27604,3
21299,122458,4
122458,120306,4
21299,21300,1
119603,119618,1
119603,119604,1
5671,5672,1
23567,123736,3
123736,23572,3
23567,23570,5
23570,23572,5
77382,125837,13
125837,77386,13
77382,123109,2
123109,77386,2
77382,118863,2
118863,77384,2
77382,77383,2
77383,77384,2
4032,121583,13
121583,4041,13
4032,4037,9
4037,4041,9
49277,120790,3
120790,49280,3
49277,49279,3
49279,49280,3
61754,125753,3
125753,61756,3
61754,61755,1
112418,126465,3
126465,112422,3
112418,112420,4
112420,112422,4
98302,124518,2
124518,98304,2
98302,98303,1
110779,110804,49
110804,110828,49
21045,21051,11
21051,21056,11
116198,116213,29
116213,116227,29
13987,124922,2
124922,13990,2
13987,13989,3
13989,13990,3
26464,26488,47
26488,26511,47
51418,118339,3
118339,51420,3
51418,51419,2
51419,51420,2
6929,122160,5
122160,6955,5
6929,6936,14
6936,6943,14
35790,125413,2
125413,35792,2
35790,35791,2
35791,35792,2
113803,113812,18
113812,113821,18
98175,119536,3
119536,98178,3
98175,98177,3
98177,98178,3
81791,81792,2
81792,81793,2
90361,90367,12
90367,90373,12
37302,120593,2
120593,37304,2
37302,37303,2
37303,37304,2
33395,122597,2
122597,33399,2
33395,33397,4
33397,33399,4
29488,117733,3
117733,29491,3
29488,29490,3
29490,29491,3
49779,120820,2
120820,49781,2
49779,49780,2
49780,49781,2
46628,46630,1
46628,46629,2
46629,46630,2
84059,123202,2
123202,84062,2
84059,84061,3
84061,84062,3
31000,120571,3
120571,31003,3
31000,31002,3
31002,31003,3
76245,123096,2
123096,76249,2
76245,76247,4
76247,76249,4
96536,124428,2
124428,96540,2
96536,96538,4
96538,96540,4
19279,19317,75
19317,19354,75
32512,117792,4
117792,32518,4
32512,32515,6
32515,32518,6
41838,125499,2
125499,41839,2
41838,41839,1
37931,118012,4
118012,37934,4
37931,37933,3
37933,37934,3
58222,124065,3
124065,58225,3
58222,58224,3
58224,58225,3
38687,38698,21
38698,38708,21
5919,5926,13
5926,5932,13
47257,47281,48
47281,47305,48
39443,120655,4
120655,39446,4
39443,39445,3
39445,39446,3
113549,113570,41
113570,113590,41
105735,105746,21
105746,105756,21
40955,40985,60
40985,41015,60
99433,124546,3
124546,99435,3
99433,99434,2
99434,99435,2
47130,125600,2
125600,47132,2
47130,47131,2
47131,47132,2
92375,92423,95
92423,92470,95
39316,118069,6
118069,39322,6
39316,39319,6
39319,39322,6
117329,117331,4
117331,4009,4
68933,118691,3
118691,68937,3
68933,68934,1
114178,121518,4
121518,114180,4
114178,114179,2
114179,114180,2
44735,118114,2
118114,44737,2
44735,44736,2
44736,44737,2
110271,121469,4
121469,110274,4
110271,110273,3
110273,110274,3
118085,118086,2
118086,118087,2
49398,120798,5
120798,49402,5
49398,49400,4
49400,49402,4
57968,118471,3
118471,57970,3
57968,57969,2
57969,57970,2
5665,5666,1
38433,38438,9
38438,38442,9
112539,123642,1
112539,112541,3
112541,112542,3
6421,121996,3
121996,6423,3
6421,6422,2
6422,6423,2
27468,27480,23
27480,27491,23
72713,125806,3
125806,72715,3
72713,72714,2
72714,72715,2
81283,119030,1
81283,81285,3
81285,81286,3
7933,123693,3
123693,7935,3
7933,7934,2
7934,7935,2
89853,119294,4
119294,89857,4
89853,89855,4
89855,89857,4
102330,102341,21
102341,102351,21
94516,121268,3
121268,94518,3
94516,94517,2
94517,94518,2
4026,4027,1
21166,117650,4
117650,21170,4
21166,21167,1
90609,90617,15
90617,90624,15
99935,99936,1
79644,79646,1
79644,79645,2
79645,79646,2
108505,108525,40
108525,108545,40
56202,118442,2
118442,56205,2
56202,56204,3
56204,56205,3
23434,23484,99
23484,23533,99
60865,60901,71
60901,60936,71
7806,117419,3
117419,7811,3
7806,7809,5
7809,7811,5
56958,124048,5
124048,56961,5
56958,56960,3
56960,56961,3
98296,98300,1
98296,119737,2
119737,98299,2
98296,98297,1
114680,114681,1
66284,118588,4
118588,66287,4
66284,66286,3
66286,66287,3
99052,119779,4
119779,99057,4
99052,99055,5
99055,99057,5
67040,67074,67
67074,67107,67
79517,79541,47
79541,79564,47
75610,118845,3
118845,75615,3
75610,75613,5
75613,75615,5
71703,118739,2
118739,71704,2
71703,71704,1
2260,117310,3
117310,2265,3
2260,2263,5
2263,2265,5
51412,51415,6
51415,51418,6
19400,19403,5
19403,19405,5
15493,15494,1
105983,105991,15
105991,105998,15
69308,123019,3
123019,69311,3
69308,69310,3
69310,69311,3
56831,56841,19
56841,56850,19
28726,28812,171
28812,28897,171
57587,120854,5
120854,57590,5
57587,57589,3
57589,57590,3
123123,123125,1
123123,124257,3
124257,77433,3
123123,123124,2
123124,77432,2
41203,41207,7
41207,41210,7
74727,74747,40
74747,74767,40
27087,27126,77
27126,27164,77
23180,117674,4
117674,23182,4
23180,23181,2
23181,23182,2
15366,15401,70
15401,15436,70
89472,89509,73
89509,89545,73
85565,125988,4
125988,85569,4
85565,85567,4
85567,85569,4
94135,94139,8
94139,94143,8
41076,122735,5
122735,41083,5
41076,41080,7
41080,41083,7
90228,90230,1
90228,90229,2
90229,90230,2
115182,121537,3
121537,115184,3
115182,115183,2
115183,115184,2
45739,118157,3
118157,45743,3
45739,45741,4
45741,45743,4
75356,75361,10
75361,75366,10
18390,18393,5
18393,18395,5
92496,124387,4
124387,92498,4
92496,92497,1
23809,23841,64
23841,23873,64
122869,46102,1
102578,102587,17
102587,102595,17
119718,119726,1
119718,119722,8
119722,119726,8
18263,117578,2
117578,18265,2
18263,18264,2
18264,18265,2
47124,47126,1
47124,123952,2
123952,47125,2
47124,118272,2
118272,47130,2
47124,47125,1
96276,96288,23
96288,96299,23
104846,119952,3
119952,104850,3
104846,104847,2
104847,104848,2
51787,118350,4
118350,51790,4
51787,51789,3
51789,51790,3
6542,6550,16
6550,6558,16
43973,125530,3
125530,43976,3
43973,43975,3
43975,43976,3
89218,126015,5
126015,89222,5
89218,89220,4
89220,89222,4
77497,77498,1
86067,124327,5
124327,86070,5
86067,86069,3
86069,86070,3
29101,29103,3
29103,29104,3
18892,18894,1
18892,18893,2
18893,18894,2
31369,122556,2
122556,31371,2
31369,31370,2
31370,31371,2
80521,80544,45
80544,80566,45
117952,123877,3
123877,117953,3
117952,117953,1
28218,125191,6
125191,28222,6
28218,28220,4
28220,28222,4
77370,124254,4
124254,77371,4
77370,77371,1
4020,121572,6
121572,4026,6
4020,4023,6
4023,4026,6
70312,118712,3
118712,70315,3
70312,70314,3
70314,70315,3
33637,33642,10
33642,33647,10
115557,115559,3
115559,115560,3
21916,122488,3
122488,21919,3
21916,21918,3
21918,21919,3
116313,116320,13
116320,116326,13
26579,26587,16
26587,26595,16
120976,123074,3
123074,120979,3
120976,120977,1
92115,92139,48
92139,92163,48
92871,92883,23
92883,92894,23
24184,120404,2
120404,24187,2
24184,24186,3
24186,24187,3
74848,118815,3
118815,74853,3
74848,74849,1
67034,118611,1
67034,67037,5
67037,67039,5
108372,124714,2
124714,108377,2
108372,108373,1
84174,84180,11
84180,84185,11
35022,35030,15
35030,35037,15
27208,27239,62
27239,27270,62
36534,118004,4
118004,36537,4
36534,36536,3
36536,36537,3
32627,125310,5
125310,32632,5
32627,32630,5
32630,32632,5
98163,126113,4
126113,98166,4
98163,98165,3
98165,98166,3
90349,90350,1
37290,37296,12
37296,37302,12
41953,41955,3
41955,41956,3
108245,124703,3
124703,108247,3
108245,108246,2
108246,108247,2
120722,46332,1
51279,51301,44
51301,51323,44
68419,118669,4
118669,68423,4
68419,68421,4
68421,68423,4
40314,40412,195
40412,40509,195
98792,121344,3
121344,98796,3
98792,98794,4
98794,98796,4
29349,123762,5
123762,29353,5
29349,29351,4
29351,29353,4
94885,94886,1
115176,115179,6
115179,115182,6
34768,122609,2
122609,34770,2
34768,34769,2
34769,34770,2
96397,96404,13
96404,96410,13
7419,122278,3
122278,7424,3
7419,7422,5
7422,7424,5
90095,126022,3
126022,90097,3
90095,90096,2
90096,90097,2
95514,95523,18
95523,95532,18
100177,121368,1
100177,100178,1
67409,67410,1
6536,122015,1
6536,6539,5
6539,6541,5
19013,19031,36
19031,19049,36
85305,119157,5
119157,85308,5
85305,85307,3
85307,85308,3
32246,125285,4
125285,32251,4
32246,32249,5
32249,32251,5
77491,77492,1
101689,101696,14
101696,101703,14
4141,121610,2
121610,4143,2
4141,4142,2
4142,4143,2
89968,89978,20
89978,89988,20
45479,120694,2
120694,45481,2
45479,45480,2
45480,45481,2
5653,5655,3
5655,5656,3
18130,18132,4
18132,18134,4
89085,89116,61
89116,89146,61
4014,121569,2
121569,4016,2
4014,4015,2
4015,4016,2
32875,32879,7
32879,32882,7
62492,62533,81
62533,62573,81
116307,121542,4
121542,116313,4
116307,116310,6
116310,116313,6
47620,125609,4
125609,47623,4
47620,47622,3
47622,47623,3
101435,124587,3
124587,101438,3
101435,101436,1
73330,73337,13
73337,73343,13
98284,119647,1
98284,98285,1
110761,126416,2
126416,110765,2
110761,110763,4
110763,110765,4
74086,118776,7
118776,74088,7
74086,74087,2
74087,74088,2
21027,120296,4
120296,21030,4
21027,21029,3
21029,21030,3
736,741,9
741,745,9
45981,45983,4
45983,45985,4
112273,120117,2
120117,112276,2
112273,112275,3
112275,112276,3
79505,79510,10
79510,79515,10
6911,6917,11
6917,6922,11
117692,125114,4
125114,26027,4
117692,26025,1
101308,101318,19
101318,101327,19
32621,125306,4
125306,32623,4
32621,32622,2
32622,32623,2
114541,114557,32
114557,114573,32
95006,123439,3
123439,95009,3
95006,95008,3
95008,95009,3
107483,107484,1
87192,119212,3
119212,87195,3
87192,87194,3
87194,87195,3
17749,17776,54
17776,17803,54
96518,119489,4
119489,96523,4
96518,96521,5
96521,96523,5
6784,6785,2
6785,6786,2
23168,23174,12
23174,23180,12
85553,123219,1
85553,85555,3
85555,85556,3
32494,117789,2
117789,117790,2
32494,32496,3
32496,32497,3
101937,119877,2
119877,101939,2
101937,101938,2
101938,101939,2
21529,120313,3
120313,21531,3
21529,21530,2
21530,21531,2
5901,121872,4
121872,5904,4
5901,5903,3
5903,5904,3
96391,96393,3
96393,96394,3
92484,119395,1
92484,92486,3
92486,92487,3
97147,121307,4
121307,97151,4
97147,97149,4
97149,97151,4
47995,48007,23
48007,48018,23
69042,123015,2
123015,69045,2
69042,120934,4
120934,69046,4
69042,69044,3
69044,69045,3
85426,124320,2
124320,85428,2
85426,123212,2
123212,85429,2
85426,85427,2
85427,85428,2
97903,119526,3
119526,97907,3
97903,97905,4
97905,97907,4
102566,102570,8
102570,102574,8
111136,126447,3
126447,111139,3
111136,111138,3
111138,111139,3
119706,126147,2
126147,98297,2
119706,119707,1
9681,9685,7
9685,9688,7
5774,121852,2
121852,5776,2
5774,5775,2
5775,5776,2
54926,54934,15
54934,54941,15
68159,120921,3
120921,68162,3
68159,68161,3
68161,68162,3
31484,31485,1
51775,51781,12
51781,51787,12
7286,122245,2
122245,7289,2
7286,7288,3
7288,7289,3
77485,125869,3
125869,118911,3
77485,118911,1
77485,77486,1
86055,86056,2
86056,86057,2
45473,118144,2
118144,118145,2
45473,45475,4
45475,45477,4
61857,125755,3
125755,61859,3
61857,61858,2
61858,61859,2
111009,111013,8
111013,111017,8
100044,126219,4
126219,100048,4
100044,100046,4
100046,100048,4
75846,123082,3
123082,75849,3
75846,75848,3
75848,75849,3
26694,26705,21
26705,26715,21
7159,7167,16
7167,7175,16
68788,68834,91
68834,68879,91
32113,117762,2
117762,32114,2
32113,32114,1
110126,121460,6
121460,110129,6
110126,110128,3
110128,110129,3
7915,123691,2
123691,7918,2
7915,7917,3
7917,7918,3
53160,53171,22
53171,53182,22
118696,118698,3
118698,68989,3
48497,48505,16
48505,48513,16
69544,69590,92
69590,69636,92
46102,46108,11
46108,46113,11
5520,5521,1
92103,124371,5
124371,92106,5
92103,92104,2
92104,92105,2
75719,75747,56
75747,75775,56
31230,31231,2
31231,31232,2
48370,48371,1
106092,126317,3
126317,106097,3
106092,106095,5
106095,106097,5
98278,119609,2
119609,119610,2
98278,98279,1
77987,78086,198
78086,78185,198
94371,94444,145
94444,94516,145
49882,125635,3
125635,49884,3
49882,49883,2
49883,49884,2
29591,29594,5
29594,29596,5
31103,120578,2
120578,31106,2
31103,31105,3
31105,31106,3
78616,118966,6
118966,78618,6
78616,78617,2
78617,78618,2
111384,126453,2
126453,111386,2
111384,111385,2
111385,111386,2
47360,118275,4
118275,47363,4
47360,47362,3
47362,47363,3
14592,14594,4
14594,14596,4
23162,23163,2
23163,23164,2
85547,125937,21
125937,85553,21
85547,85550,6
85550,85553,6
114408,126491,2
126491,114410,2
114408,114409,2
114409,114410,2
44965,118116,3
118116,44967,3
44965,44966,2
44966,44967,2
118315,118317,3
118317,118318,3
101931,101932,2
101932,101933,2
66012,66097,169
66097,66181,169
78489,123156,4
123156,78492,4
78489,118958,3
118958,78491,3
78489,78490,2
78490,78491,2
16860,16885,50
16885,16910,50
111257,111258,1
112013,120106,2
120106,112018,2
112013,112016,5
112016,112018,5
42570,125506,3
125506,42573,3
42570,42571,2
42571,42572,2
117432,122339,2
122339,9201,2
117432,117434,4
117434,9202,4
19128,19133,9
19133,19137,9
24547,120418,3
120418,24551,3
24547,24549,4
24549,24551,4
94746,94782,72
94782,94818,72
74455,118802,2
118802,74458,2
74455,74457,3
74457,74458,3
90839,119332,5
119332,90843,5
90839,90841,4
90841,90843,4
83025,83030,9
83030,83034,9
34629,122605,3
122605,34632,3
34629,34631,3
34631,34632,3
84537,119137,3
119137,84541,3
84537,84539,4
84539,84541,4
31478,125271,3
125271,31483,3
31478,31479,1
100921,100922,1
7280,122241,1
7280,7282,3
7282,7283,3
97014,97032,35
97032,97049,35
97770,97837,133
97837,97903,133
68909,68910,1
24420,122521,3
122521,24422,3
24420,120416,3
120416,24422,3
24420,24421,2
24421,24422,2
86049,86051,4
86051,86053,4
98526,119774,4
119774,98528,4
98526,98527,2
98527,98528,2
95375,123448,3
123448,95377,3
95375,95376,2
95376,95377,2
29839,29879,80
29879,29919,80
38409,38420,21
38420,38430,21
5641,5645,7
5645,5648,7
96131,96168,73
96168,96204,73
23537,125076,4
125076,23541,4
23537,23539,4
23539,23541,4
89073,89077,7
89077,89080,7
32107,123819,4
123819,32111,4
32107,32109,4
32109,32111,4
85922,119186,3
119186,85925,3
85922,85924,3
85924,85925,3
49247,120781,5
120781,49251,5
49247,49249,4
49249,49251,4
32863,32868,10
32868,32873,10
37526,37729,405
37729,37931,405
82771,82773,3
82773,82774,3
91341,121146,3
121146,91344,3
91341,91343,3
91343,91344,3
5514,121735,10
121735,5520,10
5514,5517,6
5517,5520,6
107725,126342,3
126342,107730,3
107725,107726,1
46852,118224,1
46852,46854,4
46854,46856,4
7026,124875,5
124875,7033,5
7026,122176,4
122176,7030,4
7026,7028,4
7028,7030,4
48364,122904,10
122904,48384,10
48364,48365,2
48365,48366,2
73318,120950,3
120950,73320,3
73318,73319,2
73319,73320,2
106086,123575,2
123575,120000,2
106086,106088,3
106088,106089,3
98272,119593,2
119593,119594,2
98272,98274,4
98274,98276,4
106842,106851,17
106851,106859,17
4631,4633,4
4633,4635,4
21015,21016,1
123982,123983,2
123983,51574,2
75586,75598,24
75598,75610,24
22527,120350,4
120350,22530,4
22527,22529,3
22529,22530,3
14713,14720,13
14720,14726,13
10806,122353,3
122353,10808,3
10806,10807,2
10807,10808,2
43574,43596,44
43596,43618,44
77098,118857,2
118857,77101,2
77098,77100,3
77100,77101,3
109866,109874,16
109874,109882,16
32609,32612,5
32612,32614,5
24795,125107,6
125107,24799,6
24795,24797,4
24797,24799,4
70040,124148,3
124148,70044,3
70040,70042,4
70042,70044,4
33365,33366,2
33366,33367,2
62226,62229,5
62229,62231,5
54412,118389,3
118389,54415,3
54412,54414,3
54414,54415,3
62982,124088,3
124088,62987,3
62982,62985,5
62985,62987,5
59075,120856,1
59075,59076,1
67645,67653,16
67653,67661,16
34877,34878,2
34878,34879,2
23156,125069,4
125069,23162,4
23156,23159,6
23159,23162,6
89448,119280,3
119280,89450,3
89448,89449,2
89449,89450,2
118309,118310,1
5133,117356,3
117356,5135,3
5133,5134,2
5134,5135,2
112763,112767,8
112767,112771,8
47983,125612,2
125612,47987,2
47983,47985,4
47985,47987,4
93228,119411,3
119411,93231,3
93228,93230,3
93230,93231,3
105705,105707,4
105707,105709,4
101798,119857,2
119857,101801,2
101798,101800,3
101800,101801,3
118182,125575,3
125575,118184,3
118182,118183,2
118183,118184,2
36262,36270,16
36270,36278,16
57309,57351,83
57351,57392,83
4250,121615,4
121615,4252,4
4250,4252,1
4250,4251,2
4251,4252,2
118938,77977,1
32355,32362,13
32362,32368,13
7401,7406,9
7406,7410,9
103310,121402,2
121402,103312,2
103310,103311,2
103311,103312,2
46344,125585,2
125585,46346,2
46344,46345,2
46345,46346,2
95496,124406,5
124406,95499,5
95496,95498,3
95498,95499,3
38530,38555,49
38555,38579,49
5762,5763,1
72054,72056,1
72054,72055,1
88438,123308,3
123308,88441,3
88438,88440,3
88440,88441,3
60333,60474,281
60474,60614,281
68903,68904,1
77473,77474,1
38403,118027,1
38403,38406,6
38406,38409,6
88311,88314,5
88314,88316,5
48485,125628,2
125628,48486,2
48485,48486,1
44578,122817,6
122817,44586,6
44578,118105,9
118105,44588,9
44578,44582,8
44582,44586,8
40671,118077,4
118077,40674,4
40671,40673,3
40673,40674,3
106207,106208,1
32857,32859,3
32859,32860,3
97637,97672,69
97672,97706,69
845,117284,2
117284,848,2
845,847,3
847,848,3
42183,122784,3
122784,42185,3
42183,42184,2
42184,42185,2
95998,126078,3
126078,96002,3
95998,96000,4
96000,96002,4
6264,121968,6
121968,6271,6
6264,6268,7
6268,6271,7
71800,71840,79
71840,71879,79
92847,123391,5
123391,92850,5
92847,92849,3
92849,92850,3
117801,32582,1
102173,123539,4
123539,102177,4
